"Origin Movement ID","Origin Display Name","Destination Movement ID","Destination Display Name","Date Range","Mean Travel Time (Seconds)","Range - Lower Bound Travel Time (Seconds)","Range - Upper Bound Travel Time (Seconds)"
"285","Union Station Drive Northeast, Northeast Washington, Washington","359","1900 Independence Avenue Southwest, Southwest Washington, Washington","3/26/2019 - 3/26/2019, Every day, Daily Average",983,664,1453
"285","Union Station Drive Northeast, Northeast Washington, Washington","360","George Washington Memorial Parkway, Arlington","3/26/2019 - 3/26/2019, Every day, Daily Average",957,636,1438
"285","Union Station Drive Northeast, Northeast Washington, Washington","361","200 51st Street Southeast, Marshall Heights, Washington","3/26/2019 - 3/26/2019, Every day, Daily Average",1285,957,1724
"285","Union Station Drive Northeast, Northeast Washington, Washington","362","1400 Independence Avenue Southwest, Southwest Washington, Washington","3/26/2019 - 3/26/2019, Every day, Daily Average",1054,766,1449
"285","Union Station Drive Northeast, Northeast Washington, Washington","363","4900 G Street Southeast, Southeast Washington, Washington","3/26/2019 - 3/26/2019, Every day, Daily Average",1559,1080,2249
"285","Union Station Drive Northeast, Northeast Washington, Washington","364","1200 C Street Southeast, Southeast Washington, Washington","3/26/2019 - 3/26/2019, Every day, Daily Average",733,553,970
"285","Union Station Drive Northeast, Northeast Washington, Washington","365","200 14th Street Southeast, Southeast Washington, Washington","3/26/2019 - 3/26/2019, Every day, Daily Average",950,643,1402
"285","Union Station Drive Northeast, Northeast Washington, Washington","366","300 18th Street Southeast, Southeast Washington, Washington","3/26/2019 - 3/26/2019, Every day, Daily Average",929,646,1335
"285","Union Station Drive Northeast, Northeast Washington, Washington","367","300 9th Street Southeast, Southeast Washington, Washington","3/26/2019 - 3/26/2019, Every day, Daily Average",654,473,902
"285","Union Station Drive Northeast, Northeast Washington, Washington","368","1500 D Street Southeast, Southeast Washington, Washington","3/26/2019 - 3/26/2019, Every day, Daily Average",971,655,1439
"285","Union Station Drive Northeast, Northeast Washington, Washington","369","200 3rd Street Southwest, Southwest Washington, Washington","3/26/2019 - 3/26/2019, Every day, Daily Average",622,404,956
"285","Union Station Drive Northeast, Northeast Washington, Washington","370","0 C Street Southwest, Southwest Federal Center, Washington","3/26/2019 - 3/26/2019, Every day, Daily Average",604,399,913
"285","Union Station Drive Northeast, Northeast Washington, Washington","371","300 New Jersey Avenue Southeast, Southeast Washington, Washington","3/26/2019 - 3/26/2019, Every day, Daily Average",765,517,1131
"285","Union Station Drive Northeast, Northeast Washington, Washington","372","100 D Street Southeast, Southeast Washington, Washington","3/26/2019 - 3/26/2019, Every day, Daily Average",661,401,1089
"285","Union Station Drive Northeast, Northeast Washington, Washington","373","200 3rd Street Southeast, Capitol Hill, Washington","3/26/2019 - 3/26/2019, Every day, Daily Average",569,402,804
